,BattV_Avg,Rain_mm_Tot,WS_ms_Avg,WS_ms_Avg,WS_ms_Avg,AirTC_Avg,AirTC_Avg,AirTC_Avg,RH,RH,RH,SlrW_Avg,ET0
2024-02-28,13.278166666666667,0.0,1.3160291666666666,0.105,3.528,7.460287500000001,0.133,13.0,86.61720833333334,66.87,95.3,150.39407083333333,25.21
2024-02-29,13.150833333333333,5.9,2.783504166666667,0.31,7.034,10.320229166666667,7.364,13.54,91.97416666666666,82.7,96.1,61.28732916666667,10.07
2024-03-01,12.981541666666667,31.6,4.206220833333334,0.388,8.27,9.3596,5.582,12.34,89.455,82.0,93.4,33.000683333333335,4.84
2024-03-02,12.86925,27.0,2.0904416666666665,0.198,5.334,8.1174,5.507,9.85,92.76458333333333,88.7,94.3,25.2745375,4.13
2024-03-03,13.276874999999999,0.30000000000000004,1.3126291666666667,0.137,4.707,6.91395,2.721,11.26,83.16004166666667,61.18,94.0,166.52800416666665,28.33
2024-03-04,13.324791666666666,3.4,2.4935458333333336,0.459,6.292,6.577741666666666,2.138,9.92,89.02624999999999,72.36,94.4,64.23226666666667,9.38
2024-03-05,13.280125,1.9000000000000001,3.649008333333333,0.843,8.39,9.341445833333333,7.087,12.21,79.87679166666666,67.28,92.6,142.79528333333334,20.79
2024-03-06,13.255333333333335,4.4,2.2599541666666667,0.178,4.249,9.77845,6.881,14.78,85.86329166666665,63.02,94.8,156.0499375,27.2
2024-03-07,13.301083333333334,0.0,4.427429166666667,1.596,7.833,10.488020833333334,5.745,16.19,74.72712499999999,53.42,91.6,168.19411666666667,24.59
2024-03-08,13.144125,2.4000000000000004,3.150745833333333,0.96,5.908,9.707329166666666,7.634,12.98,85.815,71.99,91.8,65.6345875,10.65
2024-03-09,13.216000000000001,4.800000000000001,3.2932625,0.248,6.659,9.48855,5.385,14.17,81.91304166666667,58.47,93.6,109.24785,17.03
2024-03-10,13.127708333333334,10.9,2.5338083333333334,0.237,5.615,6.1551583333333335,3.509,8.6,90.78125,80.0,95.4,40.901725000000006,5.98
2024-03-11,13.245333333333333,6.0,2.2288625,0.157,6.253,9.75897489539749,3.533,13.24,86.51845833333333,69.55,96.7,139.05269166666668,22.25
2024-03-12,13.288333333333332,0.0,1.7082291666666667,0.09,4.941,10.130170833333333,5.638,14.61,90.13674999999999,75.14,95.6,118.5319,21.37
2024-03-13,13.256166666666667,0.2,1.91415,0.088,4.897,11.010995833333334,6.103,18.32,85.59075,57.69,96.8,197.91478333333333,37.41
2024-03-14,13.301791666666666,0.1,1.5151791666666667,0.125,4.756,11.981766666666665,6.489,18.59,83.43791666666667,56.0,94.7,182.28689166666666,36.42
2024-03-15,13.287458333333335,0.5,2.7859458333333333,0.274,6.255,13.214374999999999,8.94,16.79,86.66441666666667,74.88,94.2,143.65043333333332,25.27
2024-03-16,13.227875000000001,0.2,1.8425208333333332,0.279,4.006,14.961583333333333,12.35,18.46,82.33324999999999,66.38,94.6,147.81872916666669,30.92
2024-03-17,13.211583333333333,1.2000000000000002,1.8295666666666668,0.242,3.909,14.656208333333332,11.8,18.72,83.26079166666666,68.55,94.1,95.91820833333333,20.24
2024-03-18,13.246875,0.4,1.3625791666666667,0.277,3.687,13.300125000000001,8.89,17.59,87.07783333333333,69.3,94.2,127.45895416666667,26.39
2024-03-19,13.271333333333333,0.0,1.3661833333333333,0.128,3.518,13.744383333333333,6.968,20.5,76.70100000000001,50.55,95.5,225.81955833333333,47.4
2024-03-20,13.228666666666667,0.0,1.6711708333333335,0.176,3.884,14.413499999999999,9.61,21.28,78.559125,64.11,93.7,195.98372916666668,41.66
2024-03-21,13.221708333333334,0.0,0.9914458333333334,0.088,3.358,14.286041666666668,9.88,21.16,87.78091666666666,66.95,95.7,174.87145833333335,39.94
2024-03-22,13.240874999999999,0.1,1.2441875,0.121,3.704,14.803500000000001,8.18,23.64,80.13929166666667,50.23,95.3,227.31287083333333,51.28
2024-03-23,13.278875,0.2,2.2517916666666666,0.146,5.246,10.7161875,5.749,13.83,72.74479166666667,53.37,91.0,192.17263749999998,32.38
2024-03-24,13.278791666666667,1.8,1.2126666666666668,0.111,3.868,9.540570833333334,3.483,14.34,84.76025,56.89,93.9,151.885725,28.1
2024-03-25,13.293583333333334,0.0,2.471325,0.113,5.458,9.478916666666667,2.709,14.87,83.49416666666666,61.27,95.4,126.249675,20.3
2024-03-26,13.215083333333332,15.0,2.103308333333333,0.287,4.766,8.257183333333334,6.443,10.68,89.43237500000001,75.4,93.7,87.51857083333333,14.38
2024-03-27,13.317083333333333,13.1,3.7180541666666667,0.602,7.154,9.492904166666667,3.912,13.99,82.76791666666666,62.08,94.1,139.49167083333333,19.9
2024-03-28,13.241791666666668,3.7,5.452279166666667,0.617,10.07,11.405375,8.15,15.5,69.74554166666667,38.85,90.1,198.67297083333332,27.96
2024-03-29,13.054541666666667,13.5,1.9537333333333333,0.352,4.99,10.446525000000001,7.752,12.87,90.30625,80.5,92.7,43.12032916666667,7.84
2024-03-30,13.311791666666666,1.2000000000000002,3.2150375,0.236,6.932,10.726741666666667,6.237,15.82,82.83795833333333,63.02,94.2,219.31304166666666,34.71
2024-03-31,13.242833333333333,4.7,2.864675,0.381,6.488,10.276304166666668,7.482,14.29,84.16225,65.06,92.4,156.08545,25.63
2024-04-01,13.284583333333334,15.6,3.8561541666666668,0.781,8.88,9.994408333333332,7.673,13.79,83.37879166666667,71.49,91.7,127.34174166666666,19.02
2024-04-02,13.254958333333333,1.0,3.6152333333333333,0.948,9.26,12.420420833333333,7.48,17.42,74.53466666666667,44.94,90.7,168.99299166666665,28.11
2024-04-03,13.279666666666666,4.7,3.979979166666667,0.39,7.747,14.1655,11.53,17.35,81.20687500000001,63.49,91.4,163.89650833333332,27.68
2024-04-04,13.237541666666667,0.0,1.8377333333333332,0.387,3.801,16.350125000000002,11.07,21.43,70.68791666666667,46.71,87.7,198.44814583333334,42.87
2024-04-05,13.22625,0.0,3.012754166666667,0.364,6.314,19.182791666666667,14.13,26.7,62.98408333333334,24.96,81.5,184.40767083333333,41.95
2024-04-06,13.198291666666668,0.0,3.6600208333333333,0.213,7.698,17.781291666666668,14.58,22.57,71.61358333333332,54.27,89.9,113.7888875,23.4
2024-04-07,13.205791666666666,4.4,1.3916375,0.176,4.986,14.532166666666665,9.36,20.87,84.69316666666667,69.53,94.2,127.83672083333333,27.84
2024-04-08,13.194416666666665,11.4,3.103025,0.246,8.53,13.451882845188285,9.61,21.01,83.500875,48.12,95.0,212.82549583333332,39.96
2024-04-09,13.326125,4.2,2.8827083333333334,0.257,6.768,10.6068,7.691,13.74,79.292625,63.26,90.8,220.12238333333335,35.52
2024-04-10,13.309625,0.4,1.2256708333333333,0.128,4.225,11.1894625,5.36,15.74,80.11345833333333,58.62,93.5,232.09073750000002,44.82
2024-04-11,13.274208333333332,0.0,0.9373916666666666,0.101,2.42,13.223958333333334,8.32,19.14,84.34445833333332,68.24,93.8,190.89407916666667,41.83
2024-04-12,13.197770897832818,0.0,1.003891640866873,0.13,2.79,14.57658823529412,7.403,24.47,80.99455108359133,45.79,95.4,243.49914860681116,56.37
2024-04-13,13.218,0.0,0.7765500000000001,0.098,2.557,18.113333333333333,8.49,28.31,72.00395833333333,40.46,93.8,296.80015416666663,74.36
2024-04-14,13.232291666666667,0.0,1.0806541666666667,0.153,3.507,17.028541666666666,8.57,26.57,74.726125,45.26,93.8,295.42111666666665,70.43
2024-04-15,13.282166666666665,0.7000000000000001,3.1032958333333336,0.986,6.14,12.998,10.93,14.61,81.10633333333334,64.62,92.2,175.40791666666667,29.91
2024-04-16,13.301791666666666,0.05,1.6765,0.426,4.788,11.31775,8.77,14.03,74.85466666666666,57.91,89.0,149.6380375,28.4
2024-04-17,13.3315,0.0,1.6773916666666666,0.142,4.295,11.346575,7.112,14.74,72.75129166666667,53.13,88.8,271.14436666666666,50.19
2024-04-18,13.323541666666667,0.0,1.0435583333333334,0.098,3.393,10.229070833333333,3.556,16.27,69.88858333333333,38.06,89.6,242.67662083333335,47.3
2024-04-19,13.299208333333333,0.0,0.9630083333333334,0.103,2.512,10.0772625,0.894,18.9,68.18591666666667,32.4,94.2,318.1271541666667,62.53
2024-04-20,13.320333333333334,0.0,1.7400083333333332,0.054,5.078,11.001408333333334,4.531,16.67,66.84945833333333,39.49,94.4,320.8918458333334,58.5
2024-04-21,13.345166666666668,0.0,1.8156791666666665,0.284,4.766,9.232654166666666,3.849,14.71,64.28775,45.72,81.7,305.5171291666667,52.81
2024-04-22,13.35075,0.0,1.2727375,0.088,3.246,7.978833333333333,0.68,14.43,66.26625,39.83,91.8,228.26803333333334,40.03
2024-04-23,13.3245,0.0,1.1434791666666666,0.098,3.368,8.966083333333334,3.342,14.7,64.47266666666667,34.4,89.1,265.16452499999997,49.54
2024-04-24,13.289625000000001,1.1,1.1696583333333335,0.052,4.753,9.701224999999999,3.19,14.93,83.42379166666666,64.43,90.6,156.17877916666666,29.11
2024-04-25,13.329666666666666,4.45,1.6887791666666667,0.223,4.666,11.536708333333333,9.74,14.14,85.70666666666666,70.57,93.7,143.82240833333333,27.5
2024-04-26,13.330208333333333,1.4000000000000001,2.2275208333333336,0.179,5.897,12.479916666666666,9.78,16.49,84.23516666666666,65.18,94.1,227.7598625,42.5
2024-04-27,13.297166666666667,3.4,3.6416666666666666,0.578,7.271,12.358666666666666,9.93,17.0,85.20695833333333,68.53,92.3,136.17962500000002,22.92
2024-04-28,13.33675,0.4,2.4704375,0.178,6.108,11.656483333333334,6.346,16.33,80.73058333333333,62.26,93.0,295.48054583333334,50.58
2024-04-29,13.329166666666667,0.0,0.8682625,0.156,2.433,11.64405,4.337,17.58,81.06862500000001,58.27,94.6,216.74785,44.39
2024-04-30,13.297041666666667,0.0,1.5555791666666667,0.072,4.522,14.111925000000001,5.101,21.17,74.37516666666667,47.28,94.8,282.4277666666667,57.0
2024-05-01,13.239791666666667,5.8500000000000005,1.04045,0.212,2.388,10.507583333333335,8.77,12.68,89.87229166666665,79.54,92.8,56.77417083333333,11.4
2024-05-02,13.3515,0.4,2.9934749999999997,0.138,7.293,11.723058333333334,7.039,15.68,79.62970833333334,63.53,92.9,273.53986249999997,44.46
2024-05-03,13.313041666666667,3.9000000000000004,2.6136291666666667,0.218,6.001,11.231041666666666,6.619,14.57,86.21225,70.3,93.7,161.2380125,26.71
2024-05-04,13.290375000000001,5.15,2.8860125,0.468,5.627,14.238166666666666,10.27,17.02,89.76625,82.8,93.7,108.49764583333334,19.38
2024-05-05,13.262708333333334,0.30000000000000004,2.592041666666667,0.485,8.62,14.991333333333333,11.73,20.73,87.06104166666667,64.24,94.6,161.95552916666665,32.46
2024-05-06,13.352166666666667,1.65,3.8764166666666666,0.724,8.24,13.130041666666667,10.62,16.33,83.80879166666666,70.16,91.4,210.39389166666666,34.06
2024-05-07,13.3105,1.0,2.0606416666666667,0.118,4.513,13.893374999999999,9.92,18.1,84.93733333333333,73.02,93.6,202.44287500000002,39.43
2024-05-08,13.276916666666667,0.05,1.1371624999999999,0.049,2.924,15.603029166666666,7.371,22.95,76.29299999999999,51.62,96.0,298.8352291666667,66.54
2024-05-09,13.288458333333333,0.0,1.8839458333333332,0.328,4.988,16.888995833333333,7.858,23.58,69.515625,44.69,93.0,349.82173750000004,73.31
2024-05-10,13.257458333333334,0.0,2.0458291666666666,0.222,5.337,19.267708333333335,9.75,27.18,62.96058333333334,24.46,91.8,351.23386666666664,78.82
2024-05-11,13.235208333333333,0.0,2.312879166666667,0.129,6.048,20.16425,11.56,28.78,65.78408333333333,32.47,90.2,339.9692333333333,77.8
2024-05-12,13.210833333333333,0.9,2.2135375,0.553,5.288,15.494625000000001,13.93,16.63,89.32291666666667,84.1,93.3,62.292125000000006,12.62
2024-05-13,13.281458333333335,2.95,2.4534916666666664,0.824,4.808,16.668416666666666,13.15,24.29,79.4665,52.35,91.3,255.78604583333333,55.42
2024-05-14,13.322416666666667,2.5,3.4623208333333335,1.053,7.63,14.152791666666667,11.96,16.81,84.81083333333332,73.99,92.2,225.02605416666665,38.71
2024-05-15,13.343916666666667,2.5,2.980841666666667,0.54,7.265,12.750041666666668,10.08,15.9,85.08429166666666,71.74,91.7,201.04835833333334,34.66
2024-05-16,13.335875,0.5,2.7377333333333334,0.222,7.393,12.739208333333332,8.51,17.3,82.33933333333333,61.74,93.3,231.55399583333335,40.91
2024-05-17,13.247041666666666,5.75,1.0417833333333333,0.146,3.617,13.202916666666665,9.46,19.05,83.44333333333334,58.13,92.4,216.924925,47.69
2024-05-18,13.312875,0.15000000000000002,1.4902833333333334,0.193,4.315,14.266375,8.82,19.2,81.58404166666666,60.93,94.5,284.10900416666664,58.8
2024-05-19,13.310125,0.0,1.1706208333333334,0.073,4.134,14.836041666666667,8.79,19.62,83.03425,64.35,94.8,217.907175,47.08
2024-05-20,13.283916666666666,12.6,2.4878625,0.15,6.505,14.101666666666667,12.82,16.12,90.91499999999999,84.3,93.6,111.10472499999999,21.07
2024-05-21,13.232166666666666,7.55,4.762295833333334,1.793,7.968,15.033208333333333,13.75,17.32,84.336625,74.96,92.6,147.456875,24.07
2024-05-22,13.341791666666667,1.9500000000000002,2.5490958333333333,0.352,5.532,14.963291666666667,12.38,17.71,83.753125,68.83,91.5,243.3268625,46.56
2024-05-23,13.368083333333335,2.0,1.9597333333333333,0.148,5.523,13.827708333333334,10.09,17.65,86.432125,75.85,94.0,214.71267500000002,41.97
2024-05-24,13.3195,0.05,1.0135291666666666,0.117,2.695,14.422333333333334,8.12,20.42,78.94733333333333,59.52,94.0,260.62278333333336,57.4
2024-05-25,13.274916666666666,0.0,2.2224583333333334,0.148,4.837,17.816291666666665,10.79,24.56,72.58262500000001,45.26,92.8,258.485025,55.8
2024-05-26,13.308875,0.0,2.7485666666666666,0.15,5.363,16.2455,11.16,19.03,78.53929166666667,65.51,91.0,226.36280833333333,42.8
2024-05-27,13.323333333333332,0.0,1.7359291666666665,0.132,5.253,14.14142259414226,9.8,18.81,78.06129166666666,54.81,94.0,270.46646666666663,55.13
2024-05-28,13.336916666666667,0.0,1.4625458333333334,0.07,4.384,14.809750000000001,9.32,19.44,76.566875,50.48,92.7,257.7697416666667,54.34
2024-05-29,13.308291666666666,1.4500000000000002,2.856508333333333,0.103,5.131,15.340499999999999,10.69,17.53,89.95408333333333,79.78,93.7,84.32817083333333,15.54
2024-05-30,13.323791666666667,1.25,2.0804291666666668,0.373,4.43,15.812416666666667,12.36,18.78,82.16383333333333,65.84,94.4,244.51333333333332,49.74
2024-05-31,13.319541666666668,0.0,1.2045208333333333,0.204,4.265,15.479666666666667,8.62,20.6,77.48683333333334,56.83,94.1,303.0893,65.86
2024-06-01,13.324874999999999,0.0,1.1457916666666668,0.175,2.908,15.926791666666666,9.25,21.52,77.03066666666668,57.69,92.6,216.93462916666667,48.63
2024-06-02,13.274666666666667,0.0,1.0215166666666666,0.242,2.339,15.11825,9.96,18.58,81.80625,71.81,92.3,124.15371666666667,27.44
2024-06-03,13.296208333333334,0.0,1.1103458333333334,0.19,3.578,16.830916666666667,10.05,23.74,74.70066666666666,48.13,93.2,323.61195000000004,75.44
2024-06-04,13.278958333333332,0.0,1.1087791666666669,0.098,5.19,17.31566666666667,8.75,24.65,71.19825,43.41,93.7,350.75797916666664,81.45
2024-06-05,13.276083333333334,0.0,0.8867125,0.097,2.33,17.35129166666667,8.71,25.2,73.06925,43.25,94.2,360.14762499999995,86.07
2024-06-06,13.269333333333332,1.4,0.8440416666666667,0.203,2.503,17.189916666666665,11.38,24.2,80.84087500000001,49.02,93.9,249.87557916666668,61.24
2024-06-07,13.2865,0.0,0.949375,0.118,2.921,19.304333333333332,12.87,25.71,73.42791666666668,48.49,92.0,222.19759583333334,55.83
2024-06-08,13.236541666666666,0.2,1.0957166666666667,0.131,2.6,20.287791666666667,16.23,26.49,78.27058333333333,60.37,90.2,256.57665416666663,66.06
2024-06-09,13.276833333333334,0.0,1.5499041666666666,0.304,3.637,18.25475,12.54,23.64,73.43491666666667,55.77,89.8,336.88783750000005,77.22
2024-06-10,13.287374999999999,0.0,1.406375,0.118,4.041,15.823,9.75,20.3,77.07716666666667,56.84,92.5,344.5318291666666,73.95
2024-06-11,13.304833333333333,1.2000000000000002,1.110225,0.219,3.115,16.167875,13.04,21.39,77.693,49.2,93.3,243.935425,57.39
2024-06-12,13.312458333333334,0.0,1.1551333333333331,0.096,3.314,16.041833333333333,9.86,21.44,66.27579166666666,35.15,90.8,352.3681291666666,79.35
2024-06-13,13.283791666666668,2.0,2.0336458333333334,0.049,5.483,15.994741666666666,7.874,22.54,73.34741666666667,34.53,93.6,291.555975,59.86
2024-06-14,13.231625000000001,14.0,3.1221916666666667,1.777,5.033,16.177666666666667,13.68,18.81,91.55458333333333,82.3,94.2,89.35482083333333,17.08
2024-06-15,13.350875,0.05,3.0598666666666667,0.771,6.353,15.868875000000001,13.5,18.55,79.229,65.46,89.1,233.01149583333333,44.05
2024-06-16,13.259666666666668,1.05,3.0378041666666666,0.788,6.428,17.145208333333336,14.17,20.47,87.46920833333334,75.37,92.9,162.5807,32.05
2024-06-17,13.283375000000001,1.4000000000000001,1.9560333333333333,0.524,5.302,20.935020920502094,15.86,26.14,78.51849999999999,60.18,93.7,291.62829166666666,69.1
2024-06-18,13.261625,3.5500000000000003,1.320025,0.222,3.752,20.434250000000002,16.87,25.24,83.72970833333333,72.96,92.5,203.59887500000002,50.98
2024-06-19,13.288499999999999,0.1,1.8407125,0.092,4.113,18.923291666666668,15.15,22.81,84.39954166666666,70.96,94.0,307.34468333333336,69.72
2024-06-20,13.324333333333334,0.0,1.2682208333333334,0.208,3.597,17.645708333333335,14.25,21.4,84.22429166666667,69.63,94.0,168.7529,39.59
2024-06-21,13.314041666666666,0.0,2.3745625,0.288,5.621,17.737624999999998,15.4,21.01,84.07766666666666,72.99,93.7,195.93176666666668,41.74
2024-06-22,13.275458333333335,2.7,2.2504333333333335,0.768,4.234,16.348375,14.57,17.98,86.86629166666667,78.79,92.5,75.82417083333333,15.79
2024-06-23,13.288583333333333,0.0,1.2621833333333332,0.165,3.185,17.606749999999998,14.18,22.9,83.92883333333333,65.81,93.3,198.14467916666666,47.3
2024-06-24,13.266124999999999,0.05,1.1549458333333333,0.108,3.168,20.236083333333333,11.93,28.01,72.92720833333333,44.25,95.1,371.3220625,92.44
2024-06-25,13.235833333333334,0.0,1.1388041666666666,0.151,4.219,23.380583333333334,14.65,29.97,71.71608333333333,45.21,93.4,354.29215416666665,92.69
2024-06-26,13.222708333333333,0.0,0.9703916666666667,0.072,3.484,24.761458333333334,15.95,31.62,70.84304166666668,44.4,93.7,363.0441333333334,98.97
2024-06-27,13.226750000000001,0.0,1.03435,0.138,3.412,22.466708333333333,17.78,28.63,77.84695833333333,57.36,90.8,242.53439583333332,65.14
2024-06-28,13.256458333333335,0.0,0.9697666666666667,0.162,2.178,21.7465,16.53,27.65,76.14937499999999,52.36,92.3,256.6575875,67.89
2024-06-29,13.161791666666666,3.5500000000000003,1.7234833333333335,0.28,4.693,17.590416666666666,15.24,20.7,86.65220833333333,69.48,91.8,66.0525375,15.34
2024-06-30,13.290083333333333,0.0,1.4972291666666666,0.123,3.684,17.725708333333333,13.07,21.85,80.26179166666667,61.69,92.9,313.92376249999995,71.07
2024-07-01,13.309833333333334,0.0,1.2518333333333334,0.117,3.048,16.532625,12.49,21.68,82.42854166666666,68.51,93.9,176.02849999999998,40.65
2024-07-02,13.294625,0.0,1.565675,0.096,4.199,16.803625,12.34,20.52,82.22875,64.2,93.2,210.64532499999999,46.33
2024-07-03,13.313708333333333,0.05,2.3962833333333333,0.133,5.658,17.56608333333333,13.52,20.91,79.59666666666666,62.9,91.8,248.64357916666668,51.58
2024-07-04,13.296208333333334,2.5,1.5943749999999999,0.058,3.813,17.846708333333332,11.76,21.2,83.92562500000001,65.21,94.0,268.3367958333333,58.72
2024-07-05,13.296249999999999,0.0,1.0534124999999999,0.032,2.441,17.723583333333334,9.83,25.77,78.35983333333334,46.09,94.3,347.87883750000003,83.34
2024-07-06,13.305416666666668,0.55,1.2647916666666668,0.11,4.034,16.953458333333334,10.74,20.16,78.95341666666667,57.58,91.2,199.63147083333334,44.3
2024-07-07,13.308166666666667,0.0,1.3204041666666666,0.11,3.713,15.618958333333333,8.32,21.61,73.926,45.07,93.5,313.105775,68.05
2024-07-08,13.259166666666665,0.0,1.4568416666666666,0.152,3.525,20.891916666666667,12.62,29.07,67.69375,45.42,89.7,356.50370833333335,88.17
2024-07-09,13.252875,0.75,1.5545499999999999,0.233,3.56,20.328791666666667,17.08,25.32,82.72554166666667,69.47,92.5,186.38800833333335,46.0
2024-07-10,13.231666666666666,0.05,0.8398,0.107,1.78,20.524166666666666,16.71,26.44,84.0775,66.34,94.0,194.68552083333333,51.52
2024-07-11,13.207083333333333,5.8,1.4491083333333334,0.113,4.23,21.109666666666666,17.8,27.94,85.74716666666667,65.76,93.6,239.11022083333333,61.53
2024-07-12,13.275541666666667,1.3,1.7225291666666667,0.1,4.077,17.751041666666666,11.79,20.81,79.2765,58.56,92.3,313.3688708333333,67.4
2024-07-13,13.307541666666667,0.0,0.8524166666666667,0.142,1.997,16.716208333333334,11.1,23.58,75.51433333333333,48.04,93.6,286.57947916666666,69.37
2024-07-14,13.212958333333335,0.65,1.0536874999999999,0.113,3.273,18.714791666666667,11.91,25.36,78.76304166666667,56.16,92.0,256.6117541666666,62.7
2024-07-15,13.109578947368423,0.4,1.444978947368421,0.235,3.727,18.471052631578946,16.11,22.13,88.32,81.7,92.4,88.64930526315788,21.18
